timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;circulatingSupply;timestamp
"2015-12-02T00:00:00.000Z";"2015-12-02T23:59:59.999Z";"2015-12-02T17:49:22.000Z";"2015-12-02T01:14:20.000Z";"2781";361.8450012207;362.2319946289;349.4649963379;359.1870117188;54160500;5355891235.05;14911150;"2015-12-02T23:59:59.999Z"
"2015-12-01T00:00:00.000Z";"2015-12-01T23:59:59.999Z";"2015-12-01T05:04:20.000Z";"2015-12-01T17:24:23.000Z";"2781";377.4140014648;378.9309997559;356.5629882813;362.4880065918;60452200;5403653927;14907125;"2015-12-01T23:59:59.999Z"
"2015-11-30T00:00:00.000Z";"2015-11-30T23:59:59.999Z";"2015-11-30T09:14:22.000Z";"2015-11-30T14:34:26.000Z";"2781";371.4370117188;382.3630065918;370.3829956055;377.3210144043;71701600;5623195996.95;14902950;"2015-11-30T23:59:59.999Z"
"2015-11-29T00:00:00.000Z";"2015-11-29T23:59:59.999Z";"2015-11-29T22:59:21.000Z";"2015-11-29T04:59:22.000Z";"2781";357.4719848633;371.9389953613;355.6659851074;371.2940063477;40409300;5531872176.6;14898900;"2015-11-29T23:59:59.999Z"
"2015-11-28T00:00:00.000Z";"2015-11-28T23:59:59.999Z";"2015-11-28T05:49:19.000Z";"2015-11-28T00:34:21.000Z";"2781";357.1409912109;359.5360107422;352.1719970703;357.3810119629;36816600;5323252536.67;14895175;"2015-11-28T23:59:59.999Z"
"2015-11-27T00:00:00.000Z";"2015-11-27T23:59:59.999Z";"2015-11-27T10:54:20.000Z";"2015-11-27T04:04:22.000Z";"2781";351.8609924316;363.5889892578;347.8699951172;358.0419921875;55179100;5331719785.65;14891325;"2015-11-27T23:59:59.999Z"
"2015-11-26T00:00:00.000Z";"2015-11-26T23:59:59.999Z";"2015-11-26T12:39:21.000Z";"2015-11-26T00:09:21.000Z";"2781";328.3030090332;366.7569885254;328.2290039063;352.6839904785;106105000;5250750574.9;14887975;"2015-11-26T23:59:59.999Z"
"2015-11-25T00:00:00.000Z";"2015-11-25T23:59:59.999Z";"2015-11-25T21:09:22.000Z";"2015-11-25T03:39:22.000Z";"2781";320.0450134277;329.1340026855;316.7699890137;328.2059936523;41666900;4884886821.6;14883600;"2015-11-25T23:59:59.999Z"
"2015-11-24T00:00:00.000Z";"2015-11-24T23:59:59.999Z";"2015-11-24T00:29:21.000Z";"2015-11-24T02:14:18.000Z";"2781";323.0140075684;323.058013916;318.1180114746;320.0459899902;29362600;4762244474.25;14879875;"2015-11-24T23:59:59.999Z"
"2015-11-23T00:00:00.000Z";"2015-11-23T23:59:59.999Z";"2015-11-23T14:59:22.000Z";"2015-11-23T07:34:26.000Z";"2781";324.3500061035;325.1180114746;321.2900085449;323.0459899902;27478900;4805632296;14876000;"2015-11-23T23:59:59.999Z"
"2015-11-22T00:00:00.000Z";"2015-11-22T23:59:59.999Z";"2015-11-22T00:14:21.000Z";"2015-11-22T13:59:21.000Z";"2781";326.9750061035;327.0100097656;321.2590026855;324.5360107422;23439400;4826466938.4;14871900;"2015-11-22T23:59:59.999Z"
"2015-11-21T00:00:00.000Z";"2015-11-21T23:59:59.999Z";"2015-11-21T09:54:20.000Z";"2015-11-21T01:29:25.000Z";"2781";322.092010498;328.158996582;319.5950012207;326.9270019531;28200500;4860628038.38;14867625;"2015-11-21T23:59:59.999Z"
"2015-11-20T00:00:00.000Z";"2015-11-20T23:59:59.999Z";"2015-11-20T00:34:26.000Z";"2015-11-20T02:04:21.000Z";"2781";326.4110107422;326.4729919434;312.217010498;322.0220031738;53152900;4786301542.05;14863275;"2015-11-20T23:59:59.999Z"
"2015-11-19T00:00:00.000Z";"2015-11-19T23:59:59.999Z";"2015-11-19T00:34:24.000Z";"2015-11-19T23:14:20.000Z";"2781";334.6789855957;335.3340148926;325.2730102539;326.1489868164;45011100;4846272452.18;14859075;"2015-11-19T23:59:59.999Z"
"2015-11-18T00:00:00.000Z";"2015-11-18T23:59:59.999Z";"2015-11-18T22:39:25.000Z";"2015-11-18T05:54:20.000Z";"2781";334.5929870605;336.5310058594;330.6400146484;334.5899963379;43783800;4970560298.25;14855675;"2015-11-18T23:59:59.999Z"
"2015-11-17T00:00:00.000Z";"2015-11-17T23:59:59.999Z";"2015-11-17T02:54:20.000Z";"2015-11-17T00:24:20.000Z";"2781";330.3619995117;338.3500061035;329.6140136719;335.0939941406;51001600;4976765823.9;14851850;"2015-11-17T23:59:59.999Z"
"2015-11-16T00:00:00.000Z";"2015-11-16T23:59:59.999Z";"2015-11-16T21:59:21.000Z";"2015-11-16T02:14:22.000Z";"2781";319.7349853516;331.6260070801;315.9049987793;330.7510070801;47980100;4911040460.65;14848150;"2015-11-16T23:59:59.999Z"
"2015-11-15T00:00:00.000Z";"2015-11-15T23:59:59.999Z";"2015-11-15T01:59:21.000Z";"2015-11-15T14:29:21.000Z";"2781";333.050994873;334.6619873047;317.4899902344;320.1659851074;44213100;4752464062.5;14843750;"2015-11-15T23:59:59.999Z"
"2015-11-14T00:00:00.000Z";"2015-11-14T23:59:59.999Z";"2015-11-14T00:29:20.000Z";"2015-11-14T15:09:20.000Z";"2781";336.6239929199;338.1809997559;329.9700012207;332.9060058594;38612000;4940266781.45;14839825;"2015-11-14T23:59:59.999Z"
"2015-11-13T00:00:00.000Z";"2015-11-13T23:59:59.999Z";"2015-11-13T01:39:20.000Z";"2015-11-13T12:29:20.000Z";"2781";338.4979858398;340.9140014648;326.075012207;336.7529907227;52003000;4996160115.07;14836275;"2015-11-13T23:59:59.999Z"
"2015-11-12T00:00:00.000Z";"2015-11-12T23:59:59.999Z";"2015-11-12T09:44:24.000Z";"2015-11-12T00:29:21.000Z";"2781";314.0790100098;345.0809936523;313.3559875488;338.1520080566;78477800;5015563455.8;14832275;"2015-11-12T23:59:59.999Z"
"2015-11-11T00:00:00.000Z";"2015-11-11T23:59:59.999Z";"2015-11-11T00:29:20.000Z";"2015-11-11T02:59:21.000Z";"2781";339.8200073242;340.5849914551;300.9970092773;311.0840148926;107070000;4612831323;14828250;"2015-11-11T23:59:59.999Z"
"2015-11-10T00:00:00.000Z";"2015-11-10T23:59:59.999Z";"2015-11-10T07:29:21.000Z";"2015-11-10T22:49:20.000Z";"2781";379.9840087891;381.3869934082;329.108001709;336.8190002441;95797904;4993021696.95;14824050;"2015-11-10T23:59:59.999Z"
"2015-11-09T00:00:00.000Z";"2015-11-09T23:59:59.999Z";"2015-11-09T12:24:21.000Z";"2015-11-09T01:54:20.000Z";"2781";374.324005127;385.2780151367;362.8949890137;380.2569885254;68224400;5635560842.8;14820400;"2015-11-09T23:59:59.999Z"
"2015-11-08T00:00:00.000Z";"2015-11-08T23:59:59.999Z";"2015-11-08T02:34:21.000Z";"2015-11-08T22:24:21.000Z";"2781";384.2780151367;389.8949890137;368.700012207;373.3680114746;51817600;5532072311.4;14816675;"2015-11-08T23:59:59.999Z"
"2015-11-07T00:00:00.000Z";"2015-11-07T23:59:59.999Z";"2015-11-07T10:59:20.000Z";"2015-11-07T00:19:19.000Z";"2781";374.2690124512;390.5859985352;372.433013916;386.4819946289;56625100;5725035162.4;14813200;"2015-11-07T23:59:59.999Z"
"2015-11-06T00:00:00.000Z";"2015-11-06T23:59:59.999Z";"2015-11-06T17:29:22.000Z";"2015-11-06T05:14:20.000Z";"2781";388.0469970703;395.8359985352;354.0249938965;374.4700012207;122687000;5545657294.5;14809350;"2015-11-06T23:59:59.999Z"
"2015-11-05T00:00:00.000Z";"2015-11-05T23:59:59.999Z";"2015-11-05T03:34:20.000Z";"2015-11-05T08:54:21.000Z";"2781";408.0769958496;447.5610046387;374.5809936523;386.3540039063;151824992;5720251076.65;14805725;"2015-11-05T23:59:59.999Z"
"2015-11-04T00:00:00.000Z";"2015-11-04T23:59:59.999Z";"2015-11-04T13:54:20.000Z";"2015-11-04T22:49:21.000Z";"2781";403.6640014648;495.5620117188;380.5480041504;411.5629882813;263900000;6092006971.38;14802125;"2015-11-04T23:59:59.999Z"
"2015-11-03T00:00:00.000Z";"2015-11-03T23:59:59.999Z";"2015-11-03T19:04:22.000Z";"2015-11-03T01:09:21.000Z";"2781";361.8729858398;417.8999938965;357.6470031738;403.4169921875;206162000;5969855534.82;14798225;"2015-11-03T23:59:59.999Z"
"2015-11-02T00:00:00.000Z";"2015-11-02T23:59:59.999Z";"2015-11-02T23:09:21.000Z";"2015-11-02T01:29:21.000Z";"2781";325.941986084;365.3599853516;323.2090148926;361.1889953613;101918000;5343556482.15;14794350;"2015-11-02T23:59:59.999Z"
"2015-11-01T00:00:00.000Z";"2015-11-01T23:59:59.999Z";"2015-11-01T23:29:21.000Z";"2015-11-01T03:59:22.000Z";"2781";315.0050048828;327.4719848633;311.8810119629;325.4309997559;37001100;4813287205.5;14790500;"2015-11-01T23:59:59.999Z"
"2015-10-31T00:00:00.000Z";"2015-10-31T23:59:59.999Z";"2015-10-31T00:49:25.000Z";"2015-10-31T18:24:20.000Z";"2781";328.5119934082;332.7770080566;309.2510070801;314.1659851074;48598100;4645486246.35;14786725;"2015-10-31T23:59:59.999Z"
"2015-10-30T00:00:00.000Z";"2015-10-30T23:59:59.999Z";"2015-10-30T08:14:21.000Z";"2015-10-30T00:24:20.000Z";"2781";313.9429931641;334.1690063477;313.9400024414;328.0150146484;78305000;4849062145.75;14783050;"2015-10-30T23:59:59.999Z"
"2015-10-29T00:00:00.000Z";"2015-10-29T23:59:59.999Z";"2015-10-29T16:24:20.000Z";"2015-10-29T00:24:21.000Z";"2781";304.324005127;318.1700134277;301.8229980469;313.8550109863;64495900;4638392427.62;14778775;"2015-10-29T23:59:59.999Z"
"2015-10-28T00:00:00.000Z";"2015-10-28T23:59:59.999Z";"2015-10-28T15:49:21.000Z";"2015-10-28T00:04:40.000Z";"2781";293.7030029297;306.3309936523;293.7030029297;304.6180114746;50808100;4500730950;14775000;"2015-10-28T23:59:59.999Z"
"2015-10-27T00:00:00.000Z";"2015-10-27T23:59:59.999Z";"2015-10-27T21:54:20.000Z";"2015-10-27T00:09:21.000Z";"2781";285.1809997559;296.2120056152;285.0079956055;293.7879943848;46331800;4339689442;14771500;"2015-10-27T23:59:59.999Z"
"2015-10-26T00:00:00.000Z";"2015-10-26T23:59:59.999Z";"2015-10-26T23:59:21.000Z";"2015-10-26T04:59:31.000Z";"2781";283.6279907227;285.299987793;280.5100097656;285.299987793;32108800;4213260472.5;14767825;"2015-10-26T23:59:59.999Z"
"2015-10-25T00:00:00.000Z";"2015-10-25T23:59:59.999Z";"2015-10-25T14:59:22.000Z";"2015-10-25T00:04:21.000Z";"2781";281.4450073242;294.0589904785;281.4450073242;283.6799926758;45717100;4188180600;14763750;"2015-10-25T23:59:59.999Z"
"2015-10-24T00:00:00.000Z";"2015-10-24T23:59:59.999Z";"2015-10-24T23:54:20.000Z";"2015-10-24T00:04:21.000Z";"2781";276.5039978027;281.7059936523;276.5039978027;281.6539916992;25942400;4157184874.6;14759900;"2015-10-24T23:59:59.999Z"
"2015-10-23T00:00:00.000Z";"2015-10-23T23:59:59.999Z";"2015-10-23T08:24:21.000Z";"2015-10-23T00:09:20.000Z";"2781";273.6489868164;278.6839904785;273.5429992676;276.4960021973;29442500;4080023362.8;14756175;"2015-10-23T23:59:59.999Z"
"2015-10-22T00:00:00.000Z";"2015-10-22T23:59:59.999Z";"2015-10-22T11:29:21.000Z";"2015-10-22T03:34:20.000Z";"2781";266.4960021973;276.5100097656;266.1350097656;274.0230102539;37808600;4042524307.5;14752500;"2015-10-22T23:59:59.999Z"
"2015-10-21T00:00:00.000Z";"2015-10-21T23:59:59.999Z";"2015-10-21T05:44:21.000Z";"2015-10-21T10:29:20.000Z";"2781";269.3059997559;270.7699890137;263.8389892578;266.2720031738;25637300;3927192473.6;14748800;"2015-10-21T23:59:59.999Z"
"2015-10-20T00:00:00.000Z";"2015-10-20T23:59:59.999Z";"2015-10-20T18:39:22.000Z";"2015-10-20T04:29:23.000Z";"2781";263.5719909668;270.8349914551;263.2269897461;269.4630126953;30889800;3973292564.18;14745225;"2015-10-20T23:59:59.999Z"
"2015-10-19T00:00:00.000Z";"2015-10-19T23:59:59.999Z";"2015-10-19T04:04:23.000Z";"2015-10-19T06:24:22.000Z";"2781";261.8609924316;264.8200073242;260.9509887695;263.4370117188;25258800;3883581668.08;14741975;"2015-10-19T23:59:59.999Z"
"2015-10-18T00:00:00.000Z";"2015-10-18T23:59:59.999Z";"2015-10-18T01:44:23.000Z";"2015-10-18T15:44:22.000Z";"2781";270.9070129395;271.6679992676;260.7770080566;261.6430053711;22434300;3856061828.62;14737875;"2015-10-18T23:59:59.999Z"
"2015-10-17T00:00:00.000Z";"2015-10-17T23:59:59.999Z";"2015-10-17T14:14:24.000Z";"2015-10-17T00:19:23.000Z";"2781";262.7470092773;273.5780029297;262.3670043945;270.6400146484;43199600;3987684186;14734275;"2015-10-17T23:59:59.999Z"
"2015-10-16T00:00:00.000Z";"2015-10-16T23:59:59.999Z";"2015-10-16T17:34:40.000Z";"2015-10-16T00:44:34.000Z";"2781";254.296005249;266.1350097656;253.925994873;262.8689880371;35901500;3872283808.65;14730850;"2015-10-16T23:59:59.999Z"
"2015-10-15T00:00:00.000Z";"2015-10-15T23:59:59.999Z";"2015-10-15T15:24:24.000Z";"2015-10-15T00:34:23.000Z";"2781";252.1069946289;255.9620056152;252.046005249;254.3200073242;25223500;3745440578;14727275;"2015-10-15T23:59:59.999Z"
"2015-10-14T00:00:00.000Z";"2015-10-14T23:59:59.999Z";"2015-10-14T18:29:23.000Z";"2015-10-14T03:39:23.000Z";"2781";249.4929962158;254.2749938965;248.9029998779;251.9889984131;27462600;3710065545.62;14723125;"2015-10-14T23:59:59.999Z"
"2015-10-13T00:00:00.000Z";"2015-10-13T23:59:59.999Z";"2015-10-13T12:24:22.000Z";"2015-10-13T02:24:34.000Z";"2781";245.1999969482;250.2359924316;243.7570037842;249.5079956055;28198500;3672589342.1;14719325;"2015-10-13T23:59:59.999Z"
"2015-10-12T00:00:00.000Z";"2015-10-12T23:59:59.999Z";"2015-10-12T03:29:22.000Z";"2015-10-12T13:14:22.000Z";"2781";246.875;247.453994751;245.1790008545;245.3079986572;17388300;3609927997.2;14715900;"2015-10-12T23:59:59.999Z"
"2015-10-11T00:00:00.000Z";"2015-10-11T23:59:59.999Z";"2015-10-11T22:39:21.000Z";"2015-10-11T10:39:22.000Z";"2781";244.7420043945;247.2429962158;244.1519927979;247.0500030518;16827300;3634686067.5;14712350;"2015-10-11T23:59:59.999Z"
"2015-10-10T00:00:00.000Z";"2015-10-10T23:59:59.999Z";"2015-10-10T04:04:22.000Z";"2015-10-10T09:59:24.000Z";"2781";243.7400054932;245.3190002441;243.074005127;244.9409942627;15912700;3602763686.7;14708700;"2015-10-10T23:59:59.999Z"
"2015-10-09T00:00:00.000Z";"2015-10-09T23:59:59.999Z";"2015-10-09T18:14:24.000Z";"2015-10-09T00:54:21.000Z";"2781";242.4980010986;244.2279968262;242.1219940186;243.9309997559;17353100;3586932175.7;14704700;"2015-10-09T23:59:59.999Z"
"2015-10-08T00:00:00.000Z";"2015-10-08T23:59:59.999Z";"2015-10-08T04:49:22.000Z";"2015-10-08T09:59:32.000Z";"2781";243.0749969482;244.2510070801;242.1790008545;242.3040008545;18515300;3562238313.6;14701525;"2015-10-08T23:59:59.999Z"
"2015-10-07T00:00:00.000Z";"2015-10-07T23:59:59.999Z";"2015-10-07T00:39:22.000Z";"2015-10-07T23:24:21.000Z";"2781";246.1699981689;246.6809997559;242.5850067139;242.9689941406;22999200;3571170510.45;14698050;"2015-10-07T23:59:59.999Z"
"2015-10-06T00:00:00.000Z";"2015-10-06T23:59:59.999Z";"2015-10-06T15:29:24.000Z";"2015-10-06T01:09:24.000Z";"2781";240.3639984131;246.9349975586;240.1360015869;246.06300354;27535100;3615828117.67;14694725;"2015-10-06T23:59:59.999Z"
"2015-10-05T00:00:00.000Z";"2015-10-05T23:59:59.999Z";"2015-10-05T23:59:22.000Z";"2015-10-05T08:14:23.000Z";"2781";238.1470031738;240.3829956055;237.0350036621;240.3829956055;23335900;3531508720.03;14691175;"2015-10-05T23:59:59.999Z"
"2015-10-04T00:00:00.000Z";"2015-10-04T23:59:59.999Z";"2015-10-04T04:54:21.000Z";"2015-10-04T22:24:24.000Z";"2781";238.5310058594;238.9680023193;237.9400024414;238.2590026855;12999000;3499387367.17;14687325;"2015-10-04T23:59:59.999Z"
"2015-10-03T00:00:00.000Z";"2015-10-03T23:59:59.999Z";"2015-10-03T21:09:21.000Z";"2015-10-03T05:39:22.000Z";"2781";237.2019958496;239.3150024414;236.9440002441;238.7299957275;16482700;3505385986.75;14683475;"2015-10-03T23:59:59.999Z"
"2015-10-02T00:00:00.000Z";"2015-10-02T23:59:59.999Z";"2015-10-02T10:14:21.000Z";"2015-10-02T15:39:22.000Z";"2781";237.2640075684;238.5410003662;236.6029968262;237.2929992676;19677900;3483431578.38;14679875;"2015-10-02T23:59:59.999Z"
"2015-10-01T00:00:00.000Z";"2015-10-01T23:59:59.999Z";"2015-10-01T16:04:23.000Z";"2015-10-01T10:19:24.000Z";"2781";236.0039978027;238.4450073242;235.6159973145;237.5489959717;20488800;3486370082.33;14676425;"2015-10-01T23:59:59.999Z"
"2015-09-30T00:00:00.000Z";"2015-09-30T23:59:59.999Z";"2015-09-30T04:04:22.000Z";"2015-09-30T08:49:22.000Z";"2781";236.6399993896;237.7339935303;235.6289978027;236.0599975586;19743500;3463625759;14672650;"2015-09-30T23:59:59.999Z"
"2015-09-29T00:00:00.000Z";"2015-09-29T23:59:59.999Z";"2015-09-29T00:44:22.000Z";"2015-09-29T12:14:24.000Z";"2781";239.0160064697;239.8020019531;235.9279937744;236.68699646;22691300;3471967520.18;14669025;"2015-09-29T23:59:59.999Z"
"2015-09-28T00:00:00.000Z";"2015-09-28T23:59:59.999Z";"2015-09-28T23:34:24.000Z";"2015-09-28T00:29:22.000Z";"2781";232.8359985352;239.3390045166;232.4669952393;239.141998291;24713000;3506933730.3;14664650;"2015-09-28T23:59:59.999Z"
"2015-09-27T00:00:00.000Z";"2015-09-27T23:59:59.999Z";"2015-09-27T07:19:21.000Z";"2015-09-27T21:19:23.000Z";"2781";234.1390075684;234.5260009766;232.4759979248;232.7570037842;14179900;3412467833.78;14661075;"2015-09-27T23:59:59.999Z"
"2015-09-26T00:00:00.000Z";"2015-09-26T23:59:59.999Z";"2015-09-26T02:44:22.000Z";"2015-09-26T17:14:22.000Z";"2781";235.0760040283;235.4029998779;233.358001709;234.3399963379;13724100;3434809257.5;14657375;"2015-09-26T23:59:59.999Z"
"2015-09-25T00:00:00.000Z";"2015-09-25T23:59:59.999Z";"2015-09-25T12:49:22.000Z";"2015-09-25T03:34:24.000Z";"2781";234.3619995117;237.4270019531;233.6840057373;235.1439971924;22363600;3445723754.2;14653675;"2015-09-25T23:59:59.999Z"
"2015-09-24T00:00:00.000Z";"2015-09-24T23:59:59.999Z";"2015-09-24T21:24:22.000Z";"2015-09-24T00:09:21.000Z";"2781";230.358001709;235.6490020752;230.2949981689;234.529006958;25097800;3435744311.95;14649550;"2015-09-24T23:59:59.999Z"
"2015-09-23T00:00:00.000Z";"2015-09-23T23:59:59.999Z";"2015-09-23T01:59:26.000Z";"2015-09-23T10:54:23.000Z";"2781";230.9360046387;231.8350067139;229.591003418;230.2830047607;17254100;3372747846.3;14646100;"2015-09-23T23:59:59.999Z"
"2015-09-22T00:00:00.000Z";"2015-09-22T23:59:59.999Z";"2015-09-22T09:54:22.000Z";"2015-09-22T07:49:23.000Z";"2781";226.9689941406;232.3860015869;225.1170043945;230.6179962158;25009300;3376737583.25;14642125;"2015-09-22T23:59:59.999Z"
"2015-09-21T00:00:00.000Z";"2015-09-21T23:59:59.999Z";"2015-09-21T00:04:22.000Z";"2015-09-21T22:49:23.000Z";"2781";231.2169952393;231.2169952393;226.5209960938;227.0850067139;19678800;3324121324.12;14638225;"2015-09-21T23:59:59.999Z"
"2015-09-20T00:00:00.000Z";"2015-09-20T23:59:59.999Z";"2015-09-20T09:19:22.000Z";"2015-09-20T05:34:23.000Z";"2781";231.3990020752;232.3650054932;230.9100036621;231.2120056152;14444700;3383764498.8;14634900;"2015-09-20T23:59:59.999Z"
"2015-09-19T00:00:00.000Z";"2015-09-19T23:59:59.999Z";"2015-09-19T01:04:23.000Z";"2015-09-19T15:04:22.000Z";"2781";232.858001709;233.2050018311;231.0890045166;231.4929962158;12712600;3387141915.42;14631725;"2015-09-19T23:59:59.999Z"
"2015-09-18T00:00:00.000Z";"2015-09-18T23:59:59.999Z";"2015-09-18T09:14:21.000Z";"2015-09-18T12:34:21.000Z";"2781";233.5209960938;234.3529968262;232.1849975586;232.9750061035;20242200;3408098085;14628600;"2015-09-18T23:59:59.999Z"
"2015-09-17T00:00:00.000Z";"2015-09-17T23:59:59.999Z";"2015-09-17T02:39:21.000Z";"2015-09-17T00:24:22.000Z";"2781";229.0760040283;230.2850036621;228.925994873;229.8099975586;18935400;3360247348.5;18458075;"2015-09-17T23:59:59.999Z"
"2015-09-16T00:00:00.000Z";"2015-09-16T23:59:59.999Z";"2015-09-16T04:04:23.000Z";"2015-09-16T11:49:21.000Z";"2781";230.25;231.2149963379;227.4019927979;229.091003418;20144200;3349613965.58;14621325;"2015-09-16T23:59:59.999Z"
"2015-09-15T00:00:00.000Z";"2015-09-15T23:59:59.999Z";"2015-09-15T19:29:23.000Z";"2015-09-15T22:39:22.000Z";"2781";230.4920043945;259.1820068359;229.8220062256;230.3040008545;19177800;3366532053.6;14617775;"2015-09-15T23:59:59.999Z"
"2015-09-14T00:00:00.000Z";"2015-09-14T23:59:59.999Z";"2015-09-14T14:39:24.000Z";"2015-09-14T02:29:21.000Z";"2781";230.6089935303;232.4400024414;227.9609985352;230.6439971924;20997800;3370579521.1;14613775;"2015-09-14T23:59:59.999Z"
"2015-09-13T00:00:00.000Z";"2015-09-13T23:59:59.999Z";"2015-09-13T00:54:22.000Z";"2015-09-13T22:59:21.000Z";"2781";235.2420043945;235.9349975586;229.3320007324;230.5119934082;18478800;3367774557.2;14609975;"2015-09-13T23:59:59.999Z"
"2015-09-12T00:00:00.000Z";"2015-09-12T23:59:59.999Z";"2015-09-12T00:54:21.000Z";"2015-09-12T19:09:21.000Z";"2781";239.8549957275;240.1239929199;234.7539978027;235.2290039063;17962600;3435801819.8;14606200;"2015-09-12T23:59:59.999Z"
"2015-09-11T00:00:00.000Z";"2015-09-11T23:59:59.999Z";"2015-09-11T08:54:20.000Z";"2015-09-11T00:04:22.000Z";"2781";238.328994751;241.1690063477;238.328994751;240.1069946289;19224700;3506204486.22;14602675;"2015-09-11T23:59:59.999Z"
"2015-09-10T00:00:00.000Z";"2015-09-10T23:59:59.999Z";"2015-09-10T14:04:22.000Z";"2015-09-10T06:29:21.000Z";"2781";238.3359985352;241.2929992676;235.7910003662;238.4770050049;21215500;3481466103.75;14598750;"2015-09-10T23:59:59.999Z"
"2015-09-09T00:00:00.000Z";"2015-09-09T23:59:59.999Z";"2015-09-09T04:09:21.000Z";"2015-09-09T11:04:21.000Z";"2781";243.4149932861;244.4160003662;237.8209991455;238.1679992676;23635700;3475960738.6;14594575;"2015-09-09T23:59:59.999Z"
"2015-09-08T00:00:00.000Z";"2015-09-08T23:59:59.999Z";"2015-09-08T10:29:23.000Z";"2015-09-08T01:09:23.000Z";"2781";239.845993042;245.7810058594;239.6779937744;243.6069946289;26879200;3554439286.12;14590875;"2015-09-08T23:59:59.999Z"
"2015-09-07T00:00:00.000Z";"2015-09-07T23:59:59.999Z";"2015-09-07T13:34:22.000Z";"2015-09-07T05:34:22.000Z";"2781";239.9340057373;242.1060028076;238.7220001221;239.8470001221;21192200;3498762116.33;14587475;"2015-09-07T23:59:59.999Z"
"2015-09-06T00:00:00.000Z";"2015-09-06T23:59:59.999Z";"2015-09-06T14:49:21.000Z";"2015-09-06T00:39:23.000Z";"2781";234.8699951172;242.9120025635;234.6809997559;239.8399963379;25473700;3497748612;14583675;"2015-09-06T23:59:59.999Z"
"2015-09-05T00:00:00.000Z";"2015-09-05T23:59:59.999Z";"2015-09-05T16:29:22.000Z";"2015-09-05T01:39:21.000Z";"2781";230.199005127;236.1430053711;229.4429931641;235.0189971924;20671400;3426594646.43;14580075;"2015-09-05T23:59:59.999Z"
"2015-09-04T00:00:00.000Z";"2015-09-04T23:59:59.999Z";"2015-09-04T23:09:21.000Z";"2015-09-04T00:24:21.000Z";"2781";227.2149963379;230.8999938965;227.050994873;230.2980041504;20962400;3356910009.75;14576375;"2015-09-04T23:59:59.999Z"
"2015-09-03T00:00:00.000Z";"2015-09-03T23:59:59.999Z";"2015-09-03T02:39:21.000Z";"2015-09-03T10:39:23.000Z";"2781";229.324005127;229.6049957275;226.6670074463;227.1829986572;17482000;3310618587.92;14572475;"2015-09-03T23:59:59.999Z"
"2015-09-02T00:00:00.000Z";"2015-09-02T23:59:59.999Z";"2015-09-02T18:09:21.000Z";"2015-09-02T04:59:21.000Z";"2781";228.0269927979;230.5769958496;226.4750061035;229.283996582;18760400;3340404203.4;14568850;"2015-09-02T23:59:59.999Z"
